group	y
1	-0.364017901706758
2	-0.364017901706758
3	-0.364017901706758
4	-0.364017901706758
5	-0.364017901706758
6	-0.364017901706758
7	-0.364017901706758
8	-0.364017901706758
9	-0.364017901706758
10	-0.364017901706758
11	-0.364017901706758
12	-0.364017901706758
13	-0.364017901706758
14	-0.364017901706758
15	-0.364017901706758
16	-0.364017901706758
17	-0.364017901706758
18	-0.364017901706758
19	-0.364017901706758
20	-0.364017901706758
21	-0.364017901706758
22	-0.364017901706758
23	-0.364017901706758
24	-0.364017901706758
25	-0.364017901706758
26	-0.364017901706758
27	-0.364017901706758
28	-0.364017901706758
29	-0.364017901706758
30	-0.364017901706758
31	-0.364017901706758
32	-0.364017901706758
33	-0.364017901706758
34	-0.364017901706758
35	-0.364017901706758
36	-0.364017901706758
37	-0.364017901706758
38	-0.364017901706758
39	-0.364017901706758
40	-0.364017901706758
41	-0.364017901706758
42	-0.364017901706758
43	-0.364017901706758
44	-0.364017901706758
45	-0.364017901706758
46	-0.364017901706758
47	-0.364017901706758
48	-0.364017901706758
49	-0.364017901706758
50	-0.364017901706758
51	-0.364017901706758
52	-0.364017901706758
53	-0.364017901706758
54	-0.364017901706758
55	-0.364017901706758
56	-0.364017901706758
57	-0.364017901706758
58	-0.364017901706758
59	-0.364017901706758
60	-0.364017901706758
61	-0.364017901706758
62	-0.364017901706758
63	-0.364017901706758
64	-0.364017901706758
65	-0.364017901706758
66	-0.364017901706758
67	-0.364017901706758
68	-0.364017901706758
69	-0.364017901706758
70	-0.364017901706758
71	-0.364017901706758
72	-0.364017901706758
73	-0.364017901706758
74	-0.364017901706758
75	-0.364017901706758
76	-0.364017901706758
77	-0.364017901706758
78	-0.364017901706758
79	-0.364017901706758
80	-0.364017901706758
81	-0.364017901706758
82	-0.364017901706758
83	-0.364017901706758
84	-0.364017901706758
85	-0.364017901706758
86	-0.364017901706758
87	-0.364017901706758
88	-0.364017901706758
89	-0.364017901706758
90	-0.364017901706758
91	-0.364017901706758
92	-0.364017901706758
93	-0.364017901706758
94	-0.364017901706758
95	-0.364017901706758
96	-0.364017901706758
97	-0.364017901706758
98	-0.364017901706758
99	-0.364017901706758
100	-0.364017901706758
101	-0.364017901706758
102	-0.364017901706758
103	-0.364017901706758
104	-0.364017901706758
105	-0.364017901706758
106	-0.364017901706758
107	-0.364017901706758
108	-0.364017901706758
109	-0.364017901706758
110	-0.364017901706758
111	-0.364017901706758
112	-0.364017901706758
113	-0.364017901706758
114	-0.364017901706758
115	-0.364017901706758
116	-0.364017901706758
117	-0.364017901706758
118	-0.364017901706758
119	-0.364017901706758
120	-0.364017901706758
121	-0.364017901706758
122	-0.364017901706758
123	1.59512537661656
124	1.59512537661656
125	1.59512537661656
126	1.59512537661656
127	1.59512537661656
128	1.59512537661656
129	1.59512537661656
130	1.59512537661656
131	1.59512537661656
132	1.59512537661656
133	1.59512537661656
134	1.59512537661656
135	1.59512537661656
136	1.59512537661656
137	1.59512537661656
138	1.59512537661656
139	1.59512537661656
140	1.59512537661656
141	1.59512537661656
142	1.59512537661656
143	1.59512537661656
144	1.59512537661656
145	1.59512537661656
146	1.59512537661656
147	1.59512537661656
148	1.59512537661656
149	1.59512537661656
150	1.59512537661656
151	1.59512537661656
152	1.59512537661656
153	1.59512537661656
154	1.59512537661656
155	1.59512537661656
156	1.59512537661656
157	1.59512537661656
158	1.59512537661656
159	1.59512537661656
160	1.59512537661656
161	0.31345524323384
162	0.31345524323384
163	0.31345524323384
164	0.31345524323384
165	0.31345524323384
166	0.31345524323384
167	0.31345524323384
168	0.31345524323384
169	0.31345524323384
170	0.31345524323384
171	0.31345524323384
172	0.31345524323384
173	0.31345524323384
174	0.31345524323384
175	0.31345524323384
176	0.31345524323384
177	0.31345524323384
178	0.31345524323384
179	0.31345524323384
180	0.31345524323384
181	0.31345524323384
182	0.31345524323384
183	0.31345524323384
184	0.31345524323384
185	0.31345524323384
186	0.31345524323384
187	0.31345524323384
188	0.31345524323384
189	0.31345524323384
190	0.31345524323384
191	0.31345524323384
192	0.31345524323384
193	0.31345524323384
194	0.31345524323384
195	0.31345524323384
196	0.31345524323384
197	0.31345524323384
198	0.31345524323384
199	0.31345524323384
200	0.31345524323384
